OneControlMicroDistro,One Control Micro Distro Power Supply: Power up to 9 pedals including a 12-18V SAG adjustable output. ,6,66500
TremoloTensionSpring,Tremolo Tension Spring,6,1800
CardTransaction,Card Transaction,6,779
Elixir14777,Elixir Bass NANOWEB® Coating 5-String Medium w/Light B /Long Scale (.045-.130),6,22900
GHSStrings4-RMB,GHS Big Core Drop Tuning Bass Guitar Strings (45-105),6,18000
Elixir14202,Elixir Bass NANOWEB® Coating 5-String Light/Long Scale (.045-.130),7,26600
MOD,Boss DS-1 MOD,7,23500
FulltoneGS15SS,Fulltone Gold Standard 15' Cable Straight to Straight,7,28900
Order Tracker,"Just to track the order, not payable",7,7
Bass Strap,"Neotech 8301052 Mega Bass Strap, Black",7,20500
DunlopDEN1150,Dunlop Electric Guitar Strings Medium Heavy Nickel 11-50,7,3150
 Bass Strings,Ernie Ball Hybrid Slinky (.45-.105),7,22000
Guitar Pickup,Seymour Duncan TB-6 Distortion Trembucker Humbucker Pickup - Black,7,66500
GHSStringsBB20X,GHS BB20X Bright Bronze - 80/20 Bronze Extra Light Acoustic Guitar Strings: .011-.050,7,4600
FulltoneGS8AA,"Fulltone 8"" interconnect ANGLED to ANGLED",7,11875
Elixir14087,Elixir Bass NANOWEB® Coating 4-String Medium/Extra Long Scale (.045-.105),7,23350
BulkQuadCoreCable,Quad Core Cable (UK) Per Feet,7,700
Bass Guitar,Carvin LB70W  FW4 - Bookmatched Figured Claro Walnut Top  -CG - Clear Gloss Finish (Standard) 5MW - 5-Piece Maple Neck w/ 2 Walnut Stripes SBH - SB-Style Headstock FWPH - Figured Walnut Headstock Matches Body Finish BMF - Birdseye Maple Fingerboard (Tung-Oile,7,616250
Carvin MS13 Mic Stand,Carvin MS13 Mic Stand / Boom Combo,8,38000
Microphone,Lapel Mic,8,150000
Pedal Mod,NS 2  MOD,8,25000
Carvin Guitar Cable,Carvin Guitar Cable 20 Feet Braided,8,20000
Slides,Dunlop Moonshine C215,8,5350
Carvin UX16-MC Hand Held Microphone System,Carvin UX16-MC Hand Held Mic Transmitter And UHF Receiver,8,320000
PickguardScrewsforFenderStainless,Pickguard Screws for Fender - Stainless,8,400
DunlopDEN0942,Dunlop Electric Guitar Strings Light Nickel 09-42,8,3600
FenderAccessoriesFCT-012ClipOnTuner,Fender Accessories FCT-012 Clip on Color Tuner Clip-on Headstock Tuner with LCD Display and Vibration Sensor,8,8500
AllPartsBlackMetricGuitarBridgeHeightScrewGS-0049-B03,"Metric Bridge Height Screws (100 pieces) for Guitar, Hex Head, Black, M3 x 8 mm",8,280
AllPartsBlackDomeKnobsMK-3150-003,Short black dome knobs with set screw. Fits USA split shaft pots. 5/8 inch tall x 3/4 inch wide with .236 inch (6mm) hole.,8,6000
LavaTightRopeLCTRKTB,"Lava TightRope Solder-Free Kit, 10' Cable, 10 R/A Plugs, Cutter, Black Cable",9,48500
Elixir11025,Elixir Acoustic 80/20 Bronze POLYWEB® Coating Custom Light (.011-.052),9,10800
DiagoPowerSupplyMicroPower9PS10,"Diago Power Supply (PS10) 1 A with 1 x Micropower9 Base Unit, 1 x AC Mains Cable (detachable), 1 x Instruction Manual, 1 x Strip of Velcro, (Daisy Chain NOT included)",9,31500
Strap Lock,Schaller Security Strap Locks - Chrome Guitar Straplocks with Pull-out Release - Chrome,9,15350
AlphaControlPots25Kohm,Control Pots - 500k-ohm,9,10250
Pickup Installation,Single Pickup Installation,10,6000
Carvin MS11 Short Mic Stand,Carvin MS11 Short Mic Stand / Boom Combo,10,35000
DiagoPowerDaisyChainPS02,Diago Deluxe Daisy Chain for Powering 6 Pedals (PS02),10,12250
PowerSupplyDEHSDEU,Decibel Eleven DB11-HSD-EU Hot Stone Deluxe Power Supply - 230V,10,169350
GHSStringsS325,GHS S325 Phosphor Bronze Light Acoustic Guitar Strings: .012-.054,10,7000
Strap,Joe Satriani Skull and Bones,11,26900
DrumsSticksPMTX5AW,Pro-Mark 5A TX5AW Wood Tip Hickory Drum Sticks Pair,11,11000
FulltoneOCD,Fulltone OCD,11,134750
Dunlop 6504 Guitar Tech Care Kit,Dunlop 6504 Guitar Tech Care Kit,11,21700
AllPartsSwitchcraft12BStereoInputJackEP-0155-000,"1/4 Input Jack, Stereo, Switchcraft #12B, with nut and washer. A stereo input jack is used for stereo wiring, or to turn on/off onboard active systems when the plug is inserted. Requires 3/8""-diameter mounting hole; 3/8 x 32 threaded portion is 1/4"" long.",11,8850
GHSStrings2150W,GHS Nylon and Silver Classical Guitar Strings - Tie End,11,6600
GHSStringsGBUL,GHS GBUL Guitar Boomers Roundwound Ultra Light Electric Guitar Strings: .008-.038,11,6050
Inlay Sticker,Inlay Decals,11,14504.6
GHSStringsGBM,GHS GBM Guitar Boomers Roundwound Medium Electric Guitar Strings: .011-.050 Medium Gauge,11,6050
drums Stick,Vick Firth 7A,12,15250
AllPartsSaddle InsertsBP-0114-003,"Bridge Saddle Block Inserts for Floyd Rose® or Schaller Tremolo, Black",12,1800
Guitar Amp,"Blackstar ID:60TVP 1x12"" 60-Watt Programmable Combo",12,1042000
GHSStringsML3045,GHS ML3045 Bass Boomers Roundwound Long Scale Medium Light Electric Bass Strings: .045-.100,12,24000
Bass Strings,D'Addario 4 String Set,13,28850
Guitar Picks,Dunlop 427PJP,13,2665
drums Accessories,"Evans Genera Dry - 14"" : 14"" Dry Snare Head with 10mil Single-ply Film, and 2mil Overtone Control Ring",13,40750
SDP500kPotentiometer,Seymour Duncan 500k Potentiometer,13,16250
Guitar StringsEX110BT,"D'Addario EXL110BT Nickel Wound Electric Guitar Strings, Balanced Tension Regular Light, 10-46",13,7000
Guitar Maintanence,GHS Fast Fret,14,14200
BulkQuadCoreInstrumentCable,Premium Quad Core Cable (UK) Per Feet,15,1500
GHSStringsBB10U,GHS Bright Bronze - 80/20 Bronze Ultra Light Acoustic Guitar Strings: .010-.046 Ultra Light Gauge Acoustic Guitar Strings,15,9766
GuitarStringsEB2221,Ernie Ball 2221 Regular Slinky Nickel Wound Electric Strings: .010-.046 Custom Gauge,15,8250
Elixir14077,Elixir Bass NANOWEB® Coating 4-String Medium/Long Scale (.045-.105),15,50050
XLR Female Jack,Neutrik XLR Male/Female Jack,15,14850
Guitar Knobs,"StewMac 0157-B Dome Knob Black, 1/4"" shaft ",15,5925
ReplacementTubes,Carvin TUBE POWER EL34 PREMIUM,16,35600
Electric Guitar Strings,Ernie Ball 2221 Regular Slinky Nickel Wound Electric Strings,16,10600
AllPartsCTS500KSplitShaftAudioPotEP-0086-000,"CTS 500K Audio Pot, 24 spline split knurled shaft with nut, lock and dress washer. Threaded bushing is 3/8"" tall",16,16000
GuitarAccessories,"Hosa 6"" Guitar Cable",16,13950
Guitar Cable,"George Ls 15' Straight to Straight Guitar Cable - 15', Straight to Straight",17,54041.2
AllPartsSwitchcraftRightAngleCablePlugEP-0289-010,"Switchcraft 1/4 Right Angle Cable Mount Plug. Heavy Duty Style. Includes right angle plug, plastic insulator, and housing.",17,8650
DrumsSticksPMTX7AW,Pro-Mark 7A TX7AW Wood Tip Hickory Drums Sticks Pair,18,18000
BulkCanaryInstrumentCable,Canare Instrument Cable per feet,18,1800
Accessories,EnergyPack Multiplug,20,23840
CarvinXLRConnectors,Carvin XLR male and female Connectors,20,25000
EBPickguardScrews,Ernie Ball Pickguard Screws,21,1010
AllPartsSwitchcraftMaleCablePlugEP-0280-010,"Switchcraft 1/4 Male Cable Mount Plug. Includes plug, plastic insulator, and housing.",21,9950
GHSFastFretA87,GHS Fast Fret,21,14050
GHSStringsGBL,GHS GBL Guitar Boomers Roundwound Light Electric Guitar Strings: .010-.046,21,11550
elixir11027,Elixir Acoustic 80/20 Bronze NANOWEB® Coating Custom Light (.011-.052),22,27300
StewMacTremoloTensionSpring,Tremolo Tension Spring,22,7700
Guitar Strap,Satriani Strap,22,68000
Elixir16027,Elixir Acoustic Phosphor Bronze NANOWEB® Coating Custom Light (.011-.052),23,31050
GuitarPicksD47P3N,Dunlop Lemmy Pick Tin Pack,24,6740
ProAudio,Neutrik TS Male Cable Mount Connector,24,307061
Elixir12102,"Elixir Electric with Anti-Rust coating, plated plain steels NANOWEB® Coating Medium (.011-.049)",24,22800
Guitar Maintenance,Fret leveling: 24 frets,25,33450
Electric Guitar,Reverend Double Agent III  Vintage Clear Flame Maple with Hard case,25,2609316
DiagoVelcroPB05,"Diago Velcro (PB05): 25mm wide, Adhesive backed, Hook only",25,3100
Setup and Intonation,"Electric Guitar Setup, Intonation, Polish, Fretboard Hydration, String Height Adjust",25,31300
GHSStringsGBXL,GHS GBXL Guitar Boomers Roundwound Extra Light Electric Guitar Strings: .009-.042,26,14300
Elixir12050,"Elixir Electric with Anti-Rust coating, plated plain steels POLYWEB® Coating Light (.010-.046)",28,26600
AllPartsNickelHumbuckingRingScrewsGS-0008-B01,"Humbucking Pickup Ring Screws, Tall, Nickel, #2 x 3/4""",30,970
Elixir12000,"Elixir Electric with Anti-Rust coating, plated plain steels POLYWEB® Coating Super Light (.009-.042)",30,28450
Elixir16002,Elixir Acoustic Phosphor Bronze NANOWEB® Coating Extra Light (.010-.047),31,41850
Cable,Canary Cable Per Feet,32,9275
Guitar Strings,Martin MSP 3050 .011-.052 80/20 Bronze,33,19100
Elixir11002,Elixir Acoustic 80/20 Bronze NANOWEB® Coating Extra Light (.010-.047),34,41850
Elixir12052,"Elixir Electric with Anti-Rust coating, plated plain steels NANOWEB® Coating Light (.010-.046)",35,33250
AllPartsBridgeShimBP-2214-001,Shim for locking saddles. Approximately 0.15 mm thick.,36,3600
BulkCanareInstrumentCable,Canare Instrument Cable per feet,42,4200
Elixir12077,"Elixir Electric with Anti-Rust coating, plated plain steels NANOWEB® Coating Light-Heavy (.010-.52)",43,40850
GuitarStringsEB2223,Ernie Ball 2223 Super Slinky Nickel Wound Electric Strings: .009-.042 Custom Gauge,43,23650
Maintenance,Fret Cleaning and setup,53,60900
Repair and maintenace,Marshal Footswitch,57,69000
service charge,Electronics Service,57,77740
Elixir12027,"Elixir Electric with Anti-Rust coating, plated plain steels NANOWEB® Coating Custom Light (.009-.046)",60,57000
Effects Pedal,"MXR M81 Bass Preamp Pedal: Bass Preamp Pedal with XLR Direct Out, 3-band EQ, and Level Controls",67,1182680
AudioCable3Core,"Audio cable: 3 core shielded, Country of origin UK per Feet",100,10000
VaporShark,Premium Electronic Cigarette e-Liquid Pinky 8 MG,110,246700
Installation,Installation,117,101650
Guitar Accessories,Daddario VariGrip,137,196727
Elixir12002,"Elixir Electric with Anti-Rust coating, plated plain steels NANOWEB® Coating Super Light (.009-.042)",142,134900
Picks,Dunlop,200,29800
Speaker Cable,12GA UK per feet,251,14250
Microphone Cable,"Quadstar UK, per feet",675,40500
Guitar Pick,Dunlop Jazz III XL,706,50562
